,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return_daily,return_cummulative,band_baseline,band_upper,band_lower,Conversion,Baseline,Span A,Span B,Lagging Span
0,2017-02-06,69.08140499375286,69.53839655128307,68.73866314151378,68.79579162597656,2105100,0.0,0,,,,,,,,,,69.31942749023439
1,2017-02-07,69.18614890456558,69.68122381762466,68.71011924550518,69.30992126464844,2055300,0.0,0,0.007473271642356449,1.0074732716423564,,,,,,,,69.69073486328125
2,2017-02-08,69.58600416317569,71.5282058229557,69.2147016524155,71.47108459472656,2760900,0.0,0,0.03118115402015942,1.0388874508966306,,,,,,,,68.86244201660156
3,2017-02-09,71.47106949765084,74.63190511621447,71.47106949765084,73.98450469970703,4862500,0.0,0,0.03516695065189923,1.0754219546151897,,,,,,,,68.16742706298828
4,2017-02-10,74.032110460041,74.2796405721848,72.584976700947,73.10861206054688,2599900,0.0,0,-0.011838866026275152,1.0626901781727855,,,,,,,,66.65369415283203
5,2017-02-13,73.68938811340965,73.69891073981948,72.29938246664031,72.37554168701172,1825900,0.0,0,-0.01002714116536696,1.052034433741198,,,,,,,,67.29154205322266
6,2017-02-14,72.37554731615059,73.86076481526219,72.18513835495908,73.44185638427734,4457700,0.0,0,0.014733080712223234,1.067534141965545,,,,,,,,65.59687805175781
7,2017-02-15,73.31807662815983,73.73697771176194,72.94677414352157,73.67033386230469,1654300,0.0,0,0.0031109981320713853,1.0708552386871224,,,,,,,,66.14906311035156
8,2017-02-16,73.89884231261141,73.97500153298282,71.84239082623326,72.37554168701172,1696600,0.0,0,-0.01757548944617293,1.052034433741198,,,,73.78933962986801,,,,65.66352844238281
9,2017-02-17,72.39457271888476,73.96547164068002,72.27080765441195,73.94642639160156,2518800,0.0,0,0.021704634852795168,1.0748684569781177,,,,73.78933962986801,,,,65.26364898681639
10,2017-02-21,74.5748036092896,75.54590085888336,73.57513848043025,74.12733459472656,2215500,0.0,0,0.0024464766176388597,1.0774980975251522,,,,74.5605196696568,,,,67.30105590820311
11,2017-02-22,74.35581760737064,74.43198408207459,73.13718306664664,73.67033386230469,1318600,0.0,0,-0.00616507709228209,1.0708552386871224,,,,74.5605196696568,,,,67.46290588378906
12,2017-02-23,74.00356660569588,74.00356660569588,72.09944815954391,72.28033447265625,1975800,0.0,0,-0.01886783073694831,1.0506505232997994,,,,74.5605196696568,,,,66.3870849609375
13,2017-02-24,72.66116476092857,74.70809368824523,72.09945326607485,73.64178466796875,3866000,0.0,0,0.01883569307260946,1.070440254083251,,,,74.5605196696568,,,,65.52070617675781
14,2017-02-27,73.60367954846824,73.62272479625393,71.8328492133552,73.10861206054688,2579500,0.0,0,-0.007240082649080382,1.0626901781727855,,,,74.5605196696568,,,,65.0732421875
15,2017-02-28,71.54725425934036,71.80430706144827,68.83388684315402,69.51936340332031,6952100,0.0,0,-0.04909474487429788,1.0105176749949705,,,,74.5605196696568,,,,65.21604156494139
16,2017-03-01,71.16641844697145,71.7757356960621,69.0718913111766,69.83353424072266,5035900,0.0,0,0.004519184613064775,1.0150843909230378,,,,74.5605196696568,,,,66.21570587158203
17,2017-03-02,69.85256647465029,71.25208700361709,69.80496062258413,70.51900482177734,2428500,0.0,0,0.00981577960370461,1.0250482355834991,,,,74.5605196696568,,,,66.25395965576172
18,2017-03-03,69.95732784122866,70.41431228515589,69.25279865608262,69.61458587646484,3040000,0.0,0,-0.012825180213450804,1.011901807234661,,,,74.5605196696568,,,,66.47371673583984
19,2017-03-06,69.3479755329363,69.77640645013318,68.85290803851606,68.94811248779297,1889300,0.0,0,-0.009573760732478842,1.0022141014474335,71.88713073730469,75.67595372080137,68.098307753808,73.92263837744594,,,,66.08194732666016
20,2017-03-07,68.75769796816354,69.39557571616835,67.88180548460774,67.93892669677734,2480200,0.0,0,-0.01463688786541184,0.9875448060274129,71.84428749084472,75.78983578548356,67.89873919620588,73.40377347716003,,,,65.90035247802734
