,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return_daily,return_cummulative,band_baseline,band_upper,band_lower,Conversion,Baseline,Span A,Span B,Lagging Span
0,2017-02-06,35.28499483562378,35.403942051755116,35.17454570125528,35.31048583984375,15742800,0.0,0,,,,,,,,,,36.102142333984375
1,2017-02-07,35.42942783183638,35.667322229021075,35.403936831375105,35.5993537902832,13315200,0.0,0,0.00818079795757165,1.0081807979575717,,,,,,,,36.213565826416016
2,2017-02-08,35.60785737135291,35.811769219762475,35.54838375745613,35.701316833496094,14219700,0.0,0,0.00286418241784836,1.0110684116730941,,,,,,,,36.02499771118164
3,2017-02-09,35.70131687655847,35.70131687655847,34.596802735768925,35.047103881835945,27240300,0.0,0,-0.01832461684008102,0.9925409704300754,,,,,,,,36.153564453125
4,2017-02-10,34.85169029222034,35.004623369218976,34.45236467549401,34.477855682373054,28847300,0.0,0,-0.016242374873032484,0.9764197479115067,,,,,,,,36.42783737182617
5,2017-02-13,34.63928231206163,34.690261082853944,34.409882705099385,34.511837005615234,23617100,0.0,0,0.0009855985115556631,0.9773821057617018,,,,,,,,36.324989318847656
6,2017-02-14,34.307917928371864,34.494833548729865,34.17197782217159,34.435359954833984,32177800,0.0,0,-0.002215965808160414,0.975216260433826,,,,,,,,36.144996643066406
7,2017-02-15,34.34190524209876,34.52032928936654,34.324915562423946,34.358898162841804,26600800,0.0,0,-0.002220444104329644,0.9730508472378994,,,,,,,,36.102142333984375
8,2017-02-16,34.4523572096413,35.0725842248126,34.409876528807025,35.00461578369141,22214800,0.0,0,0.018793315716623793,0.9913376990183694,,,,35.6800764886093,,,,36.27356719970703
9,2017-02-17,34.945144224187395,35.140557960297805,34.877172538026365,35.030105590820305,15065100,0.0,0,0.0007281841710935488,0.9920595754390029,,,,35.6800764886093,,,,36.36784744262695
10,2017-02-21,35.00462336949337,35.25951075080347,35.00462336949337,35.22552490234375,17072600,0.0,0,0.005578610404607387,0.9975938893085373,,,,35.6800764886093,,,,36.3592643737793
11,2017-02-22,35.268004441777975,35.41244267248509,35.17454822316607,35.3444709777832,11186800,0.0,0,0.0033767012917254036,1.0009624658831828,,,,35.43793254986227,,,,36.51355361938477
12,2017-02-23,35.403941617933945,35.684319973438136,35.36146093284594,35.39544677734375,12856800,0.0,0,0.0014422566854257468,1.002406110691463,,,,35.52289045314204,,,,36.37641143798828
13,2017-02-24,35.429437548480905,35.60785839530197,35.344472925421634,35.49740600585937,13215300,0.0,0,0.0028805747009494898,1.005293616373998,,,,35.52289045314204,,,,36.3507080078125
14,2017-02-27,35.471921442133215,35.471921442133215,35.33598127403369,35.40394973754883,12186400,0.0,0,-0.0026327633150183827,1.0026469162199865,,,,35.52289045314204,,,,36.58213424682617
15,2017-02-28,35.412438980027275,35.74379285447669,35.37845313622003,35.650333404541016,15946800,0.0,0,0.006959214122114643,1.0096245507988393,,,,35.561122995348356,,,,36.48784637451172
16,2017-03-01,35.692813801521005,35.98168698942085,35.582364671639034,35.82025909423828,14662000,0.0,0,0.004766454433091427,1.0144368802147523,,,,35.782025830529946,,,,36.57356262207031
17,2017-03-02,35.75229099197481,36.16011139509522,35.743792910475456,36.08364486694336,15507600,0.0,0,0.007352983461458074,1.0218960178176646,,,,35.95195215278534,,,,36.52212905883789
18,2017-03-03,36.08364917100701,36.10064209496417,35.8967302485471,36.09214401245117,11740000,0.0,0,0.00023554010519588608,1.0221367153132006,,,,36.02842082182116,,,,36.59069442749024
19,2017-03-06,35.97318988035253,36.0496564029467,35.78627099377386,35.83724975585937,16307800,0.0,0,-0.0070623196145916944,1.01491805913985,35.291368103027345,36.33566926243197,34.24706694362272,36.02842082182116,,,,36.56498718261719
20,2017-03-07,35.684318051802656,35.88822986674017,35.641837369002275,35.67582321166992,11273700,0.0,0,-0.00450443450011262,1.010346427219473,35.30963497161865,36.36747543740137,34.25179450583593,36.02842082182116,,,,36.80497741699219
21,2017-03-08,35.684318051802656,35.70980581326922,35.463416556599675,35.67582321166992,14636000,0.0,0,0.0,1.010346427219473,35.31345844268799,36.37605362378343,34.25086326159255,36.02842082182116,,,,36.676414489746094
