Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,25.04390575662989,25.211366107881965,24.69223657121776,24.94342803955078,1061454,0.0,0.0
2017-02-07,25.069028002258673,25.37045932143037,24.625254324912582,24.868074417114258,486691,0.0,0.0
2017-02-08,24.884821019937164,25.018790076700107,24.533149892296752,24.868074417114258,966308,0.0,0.0
2017-02-09,24.92668257934773,25.462560623423425,24.918309278965776,25.094144821166992,762813,0.0,0.0
2017-02-10,25.29509420125677,25.403945205323204,24.85132065181208,25.16112518310547,574763,0.0,0.0
2017-02-13,25.22810806973815,25.521165984188396,24.66711025330716,24.70897674560547,687239,0.0,0.0
2017-02-14,24.457791419362987,24.95180489218724,24.457791419362987,24.625253677368164,877883,0.0,0.0
2017-02-15,24.499655804561883,24.884818211469028,24.38243148094148,24.667116165161133,1206824,0.0,0.0
2017-02-16,24.625245606098172,24.926676818545136,24.491276596768294,24.717350006103516,1052611,0.0,0.0
2017-02-17,25.579780169359207,26.36684954628475,21.87050105537125,22.548721313476562,5310688,0.0,0.0
2017-02-21,22.758051745218538,22.908767382038192,22.138444480556515,22.59896469116211,1890055,0.0,0.0
2017-02-22,22.56546929022913,22.799916022744473,22.28078464464253,22.657573699951172,855600,0.0,0.0
2017-02-23,22.758050099668914,22.791543297833673,22.41475423302875,22.54034996032715,782149,0.0,0.0
2017-02-24,22.531979359962726,23.10135061660235,22.238923255463586,22.758052825927734,638193,0.0,0.0
2017-02-27,22.691065730315337,22.959003785695668,22.598963200596934,22.892019271850586,634538,0.0,0.0
2017-02-28,22.741307684717466,22.892021442980624,22.364518581784782,22.84178352355957,1043297,0.0,0.0
2017-03-01,23.02599231691197,23.729330718938204,22.992499115429816,23.226945877075195,1247146,0.0,0.0
2017-03-02,23.210195440588457,23.771193292334043,23.210195440588457,23.6204776763916,567453,0.0,0.0
2017-03-03,23.49488494207867,23.838182740020454,23.243693452073455,23.411155700683594,589382,0.0,0.0
2017-03-06,23.30229746282584,23.30229746282584,22.875270555641478,22.933881759643555,819995,0.0,0.0
2017-03-07,22.94225586548604,23.101344769742184,22.682689263039308,22.766420364379883,582308,0.0,0.0
2017-03-08,22.833406713815947,23.327420063350807,22.732930890416363,23.168331146240234,792406,0.0,0.0
2017-03-09,23.05110775086441,23.344165675400884,22.959001464638092,22.97574806213379,569811,0.0,0.0
2017-03-10,22.97575138821508,23.670718338707285,22.97575138821508,23.453018188476562,789458,0.0,0.0
2017-03-13,23.45134082009055,23.811743571190174,23.325619412328656,23.803361892700195,933768,0.023749,0.0
2017-03-14,23.803359565182664,24.26434052829294,23.59382327780355,24.17214584350586,817637,0.0,0.0
2017-03-15,24.23082221872008,24.909721329453973,24.14700730426962,24.708566665649414,1163909,0.0,0.0
2017-03-16,24.767233366008675,25.471275541487465,24.63312838919911,25.18630599975586,1145399,0.0,0.0
2017-03-17,25.186296798570115,25.51317273034287,24.96837888245718,25.203060150146484,1143748,0.0,0.0
2017-03-20,25.144396492979894,25.186302997441587,24.524167410349296,24.591218948364258,676157,0.0,0.0
2017-03-21,24.675032068403493,24.675032068403493,23.70278200988268,23.719545364379883,998495,0.0,0.0
2017-03-22,23.66087424475092,24.012897159258543,23.568679562183377,23.99613380432129,1125473,0.0,0.0
2017-03-23,23.954232094611715,24.281108157322198,23.903943904531808,24.046428680419922,695728,0.0,0.0
2017-03-24,23.98775533035856,24.18891184688221,23.98775533035856,24.063188552856445,405930,0.0,0.0
2017-03-27,23.568687249938492,24.205677982187947,23.568687249938492,24.1553897857666,478792,0.0,0.0
2017-03-28,24.071568924373015,24.431971660116844,23.937465843834914,24.33977508544922,543401,0.0,0.0
2017-03-29,24.297867106901123,24.57445492934638,24.281103751651422,24.55769157409668,488224,0.0,0.0
2017-03-30,24.4654954240183,25.06057942138002,24.4654954240183,25.0186710357666,547999,0.0,0.0
2017-03-31,24.993532792289923,25.144399240507198,24.86780949557955,24.926481246948242,588085,0.0,0.0
2017-04-03,24.93485967706378,24.93485967706378,24.43197032532943,24.515785217285156,560025,0.0,0.0
2017-04-04,24.515791796975094,24.775618220250934,24.34816196807418,24.708566665649414,798537,0.0,0.0
2017-04-05,24.792377141637914,25.186304718799576,24.716943920616377,24.77561378479004,705514,0.0,0.0
2017-04-06,24.968389569336654,25.345555717271807,24.918101377876667,25.169544219970703,626167,0.0,0.0
2017-04-07,25.16954243266794,25.60538030528378,24.89295457208751,25.471275329589844,945086,0.0,0.0
2017-04-10,25.789766197116055,26.041208968833725,25.286878768887135,25.588611602783203,764464,0.0,0.0
2017-04-11,25.58861366884124,26.091501137673948,25.52994380968961,25.89034652709961,575942,0.0,0.0
2017-04-12,25.881965579623294,26.049593484101145,25.722717468294626,25.781387329101562,592094,0.0,0.0
2017-04-13,25.731102050118977,25.940638367958826,25.429369149295518,25.488039016723633,517581,0.0,0.0
2017-04-17,25.60537997375761,25.638904803651553,25.261738687382536,25.454511642456055,481622,0.0,0.0
2017-04-18,25.471272539726563,25.84843861956802,25.11925149347245,25.278499603271484,591151,0.0,0.0
2017-04-19,25.345554812009215,25.546709455458657,25.14440016855977,25.320409774780273,683702,0.0,0.0
2017-04-20,25.546703115330896,26.20045695788984,25.546703115330896,25.974157333374023,647978,0.0,0.0
2017-04-21,25.798150833434573,25.90710887773245,25.25335495756382,25.73948097229004,751377,0.0,0.0
2017-04-24,26.14179015071611,26.46866805249224,25.9825420388146,26.326181411743164,594452,0.0,0.0
2017-04-25,26.46866780052295,26.55248269466238,26.133408223965223,26.409997940063477,546938,0.0,0.0
2017-04-26,26.493812568602163,27.04698822566554,26.46866753517428,26.837451934814453,712234,0.0,0.0
2017-04-27,26.795544059109197,26.97155552688884,26.4435230083437,26.912885665893555,1008399,0.0,0.0
2017-04-28,28.496981776608916,30.240327470994185,28.37964205280711,30.122987747192383,4191463,0.0,0.0
2017-05-01,30.508537091398157,31.23772239095921,30.265474068348528,30.793506622314453,1956197,0.0,0.0
2017-05-02,30.558823384216115,31.464021992066964,30.28223366417694,31.137144088745117,1739143,0.0,0.0
2017-05-03,31.061711563165954,31.572980739772714,30.90246344696496,31.27124786376953,868451,0.0,0.0
2017-05-04,31.32153708453017,31.396970301487634,30.44148163016388,30.491771697998047,1104369,0.0,0.0
2017-05-05,30.575589627030812,30.609114457453234,30.20680329882634,30.50015640258789,883189,0.0,0.0
2017-05-08,30.609112586502164,30.877318752663612,30.17327662409288,30.257091522216797,626521,0.0,0.0
2017-05-09,30.265471807493057,30.558822995027892,30.13974852369686,30.332523345947266,506852,0.0,0.0
2017-05-10,30.324142637575974,30.516915581196017,29.946976543716037,30.3828125,721548,0.0,0.0
2017-05-11,30.122992621296994,30.282238876568336,29.469236702124242,29.486000061035156,1138560,0.0,0.0
2017-05-12,29.335128784179688,29.536283403702726,29.06692262481564,29.335128784179688,594923,0.0,0.0
2017-05-15,29.335133040939596,29.63686595640489,29.09207188054351,29.20941162109375,440121,0.0,0.0
2017-05-16,29.142359175301632,29.477616912844987,28.748429684493413,29.36027717590332,703509,0.0,0.0
2017-05-17,29.360276693674532,29.62848287930406,28.86577083212235,29.385419845581055,857958,0.0,0.0
2017-05-18,29.393800709141033,29.603337021451125,29.050161307736,29.293224334716797,1114862,0.0,0.0
2017-05-19,29.444087581016017,29.519520796032708,28.983106613159176,28.98310661315918,495416,0.0,0.0
2017-05-22,29.050164728941468,29.301609464202308,28.86577343091885,29.175886154174805,441064,0.0,0.0
2017-05-23,29.21779124383309,29.393800842269645,28.79871673252092,28.807100296020508,465116,0.0,0.0
2017-05-24,28.840624494117865,29.3267486548357,28.522128249458024,29.217790603637695,489285,0.0,0.0
2017-05-25,29.52790021540934,29.980501384576907,29.39379714258606,29.79610824584961,725203,0.0,0.0
2017-05-26,29.87154762434914,30.114610671997074,29.594957859179797,30.11461067199707,729565,0.0,0.0
2017-05-30,29.988886469902862,30.407961002426447,29.930216600787773,30.26547622680664,772599,0.0,0.0
2017-05-31,30.349287311179218,30.642640407616643,29.930214690201062,30.609113693237305,658943,0.0,0.0
2017-06-01,30.65939460760579,31.950140763548617,30.416331640391896,31.941757202148438,1593419,0.0,0.0
2017-06-02,31.866337001523686,33.09841177825905,31.472407510820425,32.81344223022461,1410556,0.0,0.0
2017-06-05,32.888871520001885,32.888871520001885,32.14291913826875,32.612281799316406,845815,0.0,0.0
2017-06-06,32.34407704333995,32.6122832128241,31.94176401952595,32.19321060180664,523476,0.0,0.0
2017-06-07,32.17644876889199,33.30794713397955,32.084252186967674,33.20737075805664,1292774,0.0,0.0
2017-06-08,33.483954294503945,33.80245052623921,33.04811833781033,33.131935119628906,1109085,0.0,0.0
2017-06-09,33.27442116426386,33.44205097428279,32.92239818626529,33.098411560058594,705160,0.0,0.0
2017-06-12,33.207375249775666,33.65159109230998,32.96431218629564,33.442054748535156,985762,0.0,0.0
2017-06-13,33.55939248665277,33.609682563196614,32.846966698761996,33.14031982421875,613670,0.0,0.0
2017-06-14,33.098399280280624,33.098399280280624,32.48655013527436,32.86371612548828,519467,0.0,0.0
2017-06-15,32.62066970991681,32.98107630060954,32.419516926261025,32.5871467590332,423497,0.0,0.0
2017-06-16,32.34407912759365,33.048121310255006,32.12615924485266,33.03974151611328,1073244,0.0,0.0
2017-06-19,33.22413391852293,33.22413391852293,32.51171187728393,32.947547912597656,521825,0.0,0.0
2017-06-20,32.87210408616674,32.87210408616674,32.151298712739994,32.20996856689453,516166,0.0,0.0
2017-06-21,32.159677507648844,32.60389695051258,31.874708037912246,32.402740478515625,917026,0.0,0.0
2017-06-22,32.10101233966236,32.55361164051093,31.8663328960761,32.352455139160156,714120,0.0,0.0
2017-06-23,32.300458173847936,32.627575306200725,32.040443152436644,32.29207229614258,1189022,0.023749,0.0
2017-06-26,32.342387974489704,32.577237738951496,32.21657344505753,32.510135650634766,708815,0.0,0.0
2017-06-27,32.50175589610198,33.15598629109347,32.50175589610198,32.85403060913086,727561,0.0,0.0
2017-06-28,32.87081468181189,33.76828476764079,32.71983868773414,33.65085983276367,1387447,0.0,0.0
2017-06-29,33.66762752623512,33.67601340292093,32.132706534471986,32.73660659790039,1221562,0.0,0.0
2017-06-30,32.73661019115881,32.82048782884453,32.4514337676766,32.6275749206543,859609,0.0,0.0
2017-07-03,32.66111642455158,33.08049699412838,32.56885292558412,32.66950607299805,449435,0.0,0.0
2017-07-05,32.69466853328582,32.83725861058142,32.250130320934474,32.38433074951172,897691,0.0,0.0
2017-07-06,32.27529364921523,32.42626961191811,31.52041383570083,31.66300392150879,1280630,0.0,0.0
2017-07-07,31.696552262846293,32.04044112889116,31.319114229611838,31.738492965698242,1313170,0.0,0.0
2017-07-10,31.763650268114684,31.95656314149129,31.151358712803333,31.62944984436035,739705,0.0,0.0
2017-07-11,31.822362506607377,31.94817705343405,31.570735299115984,31.83913803100586,1512421,0.0,0.0
2017-07-12,32.04882761666755,32.41788162248006,31.763651235959717,31.7888126373291,1494854,0.0,0.0
2017-07-13,31.864301119166925,32.16625302968501,31.73849033800046,32.048828125,471836,0.0,0.0
2017-07-14,32.18303014174966,32.18303014174966,31.654614272289578,31.66300392150879,536799,0.0,0.0
2017-07-17,31.671392455819035,32.157871436974375,31.621067759416253,31.99011993408203,698793,0.0,0.0
2017-07-18,31.998501052854188,32.6443417909291,31.931402725070896,32.55208206176758,1250919,0.0,0.0
2017-07-19,32.703051809094795,34.04505960567149,32.703051809094795,33.541805267333984,896276,0.0,0.0
2017-07-20,33.55020229178631,33.55020229178631,33.00501462614338,33.15599060058594,640197,0.0,0.0
2017-07-21,33.56697181354371,33.67601083609333,33.0637211703244,33.36567306518555,482329,0.0,0.0
2017-07-24,33.306962189050004,33.49148542170645,33.05533308323143,33.2985725402832,940370,0.0,0.0
2017-07-25,33.51664709270636,34.30507406120677,33.43276947542523,33.768272399902344,900638,0.0,0.0
2017-07-26,33.701176888580285,33.75150346877873,33.29857556396601,33.33212661743164,762577,0.0,0.0
2017-07-27,33.11404625294047,34.08700410223322,32.96307029510706,34.070228576660156,1419162,0.0,0.0
2017-07-28,36.70391748315891,39.874412536621094,36.34325312109208,39.874412536621094,4686289,0.0,0.0
2017-07-31,40.36089198346974,40.44476961866453,38.63305796635103,38.81758499145508,2410348,0.0,0.0
2017-08-01,38.82597840221913,38.9685647373759,38.188523402286286,38.54079818725586,2253894,0.0,0.0
2017-08-02,38.473690717558355,38.624666667392546,38.15496329320573,38.52401351928711,1384500,0.0,0.0
2017-08-03,38.52401513831493,38.72531767066187,38.33949190368137,38.45691680908203,669318,0.0,0.0
2017-08-04,38.54918021026988,38.985332552260815,38.23045277336803,38.90145492553711,1154948,0.0,0.0
2017-08-07,38.8259711026427,39.262119676608215,38.532405064702495,38.565956115722656,970199,0.0,0.0
2017-08-08,38.658218337523685,38.85952088428645,38.247231139189466,38.381431579589844,769533,0.0,0.0
2017-08-09,37.995600608996114,38.4317529239632,37.57622004601048,38.28077697753906,842985,0.0,0.0
2017-08-10,38.037538971085276,38.31432570177374,37.492347613691955,37.57622146606445,564977,0.0,0.0
2017-08-11,37.2658844717661,38.3227161589721,36.812956605820666,37.90333557128906,702802,0.0,0.0
2017-08-14,38.163345629383485,38.71692657564176,38.00398381815144,38.27238464355469,721194,0.0,0.0
2017-08-15,38.39819833585216,38.39819833585216,37.760743560304746,37.94527053833008,510153,0.0,0.0
2017-08-16,38.06270405303762,38.33949458281606,37.735590715899015,37.74397659301758,801602,0.0,0.0
2017-08-17,37.66009678079248,37.727195104110045,36.39357679031409,36.427127838134766,1117810,0.0,0.0
2017-08-18,36.15873068617629,36.67037106784191,35.89871944274427,36.511009216308594,1307157,0.0,0.0
2017-08-21,36.46067961317958,36.687143555430985,36.158727690177706,36.477455139160156,671441,0.0,0.0
2017-08-22,36.68713580802209,37.1065163243253,36.351636676232374,37.005863189697266,592448,0.0,0.0
2017-08-23,36.79618026699147,36.980707268813354,36.37680346090465,36.49422836303711,882482,0.0,0.0
2017-08-24,36.86328337950777,37.10652283907895,36.3348675330693,36.653594970703125,936716,0.0,0.0
2017-08-25,36.360033349389155,37.23233814127925,36.09163245531906,37.0645866394043,622512,0.0,0.0
