Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,73.04249572753906,73.04249572753906,73.04249572753906,73.04249572753906,0,0.0,0
2017-02-07,73.04249572753906,73.04249572753906,73.04249572753906,73.04249572753906,0,0.0,0
2017-02-08,73.04249572753906,73.04249572753906,73.04249572753906,73.04249572753906,0,0.0,0
2017-02-09,73.35520935058594,73.35520935058594,73.35520935058594,73.35520935058594,200,0.0,0
2017-02-10,73.7949214682392,73.80469512939453,73.7949214682392,73.80469512939453,800,0.0,0
2017-02-13,74.08806929476528,74.13693014386175,74.00012871253429,74.01966857910156,2000,0.0,0
2017-02-14,73.67765574991954,73.9707984423351,73.67765574991954,73.89263153076172,1900,0.0,0
2017-02-15,74.17601317938865,74.27372741699219,74.17601317938865,74.27372741699219,300,0.0,0
2017-02-16,74.635274588198,74.68413543701172,74.635274588198,74.68413543701172,300,0.0,0
2017-02-17,74.68413543701172,74.68413543701172,74.68413543701172,74.68413543701172,0,0.0,0
2017-02-21,75.92511749267578,75.92511749267578,75.87626410186347,75.92511749267578,1600,0.0,0
2017-02-22,75.9251233421532,76.13033294677734,75.76878204234309,76.13033294677734,800,0.0,0
2017-02-23,76.02284240722656,76.02284240722656,76.02284240722656,76.02284240722656,200,0.0,0
2017-02-24,75.52448232182608,75.53425598144533,75.52448232182608,75.53425598144531,200,0.0,0
2017-02-27,75.90556780348003,75.97396850585938,75.90556780348003,75.97396850585938,1200,0.0,0
2017-02-28,76.21826934814453,76.21826934814453,76.21826934814453,76.21826934814453,700,0.0,0
2017-03-01,76.81433868408203,76.81433868408203,76.81433868408203,76.81433868408203,100,0.0,0
2017-03-02,76.61891187727804,76.61891187727804,76.28667449951172,76.28667449951172,600,0.0,0
2017-03-03,76.28667449951172,76.28667449951172,76.28667449951172,76.28667449951172,0,0.0,0
2017-03-06,76.28667449951172,76.28667449951172,76.28667449951172,76.28667449951172,0,0.0,0
2017-03-07,76.28667449951172,76.28667449951172,76.28667449951172,76.28667449951172,0,0.0,0
2017-03-08,75.0359115600586,75.0359115600586,75.0359115600586,75.0359115600586,3000,0.0,0
2017-03-09,75.0359115600586,75.0359115600586,75.0359115600586,75.0359115600586,0,0.0,0
2017-03-10,74.70367254776056,74.90888214111328,74.70367254776056,74.90888214111328,900,0.0,0
2017-03-13,74.92842586214518,74.98705291748047,74.9088859954064,74.98705291748047,1400,0.0,0
2017-03-14,74.70366668701172,74.80138837336779,74.70366668701172,74.70366668701172,400,0.0,0
2017-03-15,74.70366668701172,74.70366668701172,74.70366668701172,74.70366668701172,0,0.0,0
2017-03-16,75.63198393258762,75.75901171020983,75.63198393258762,75.72969818115234,1100,0.0,0
2017-03-17,76.2475814819336,76.2475814819336,76.2475814819336,76.2475814819336,300,0.0,0
2017-03-20,76.19873046875,76.19873046875,76.19873046875,76.19873046875,200,0.0,0
2017-03-21,76.19873046875,76.19873046875,76.19873046875,76.19873046875,0,0.0,0
2017-03-22,74.26394653320312,74.26394653320312,74.26394653320312,74.26394653320312,100,0.0,0
2017-03-23,74.26394653320312,74.26394653320312,74.26394653320312,74.26394653320312,0,0.0,0
2017-03-24,74.26394653320312,74.26394653320312,74.26394653320312,74.26394653320312,0,0.0,0
2017-03-27,74.26394653320312,74.26394653320312,74.26394653320312,74.26394653320312,0,0.0,0
2017-03-28,74.4984698324736,74.91864776611328,74.4984698324736,74.91864776611328,500,0.0,0
2017-03-29,75.0945358276367,75.0945358276367,75.0945358276367,75.09453582763672,200,0.0,0
2017-03-30,75.43654632568361,75.43654632568361,75.43654632568361,75.4365463256836,300,0.0,0
2017-03-31,75.83718872070312,75.83718872070312,75.83718872070312,75.83718872070312,200,0.0,0
2017-04-03,75.0359115600586,75.0359115600586,75.0359115600586,75.0359115600586,100,0.0,0
2017-04-04,74.99682574238923,74.99682574238923,74.8404769897461,74.8404769897461,500,0.0,0
2017-04-05,74.8404769897461,74.8404769897461,74.8404769897461,74.8404769897461,0,0.0,0
2017-04-06,74.76230037889563,74.9479551796988,74.72321319580078,74.72321319580078,1000,0.0,0
2017-04-07,75.39746035724873,75.4072265625,75.39746035724873,75.4072265625,600,0.0,0
2017-04-10,75.28997802734374,75.28997802734374,75.28997802734374,75.28997802734375,200,0.0,0
2017-04-11,75.38768005371094,75.38768005371094,75.38768005371094,75.38768005371094,200,0.0,0
2017-04-12,75.48540568287693,75.48540568287693,75.14340209960938,75.14340209960938,900,0.0,0
2017-04-13,74.34213007618388,74.34213007618388,74.06852722167969,74.06852722167969,500,0.0,0
2017-04-17,74.06852722167969,74.06852722167969,74.06852722167969,74.06852722167969,0,0.0,0
2017-04-18,74.06852722167969,74.06852722167969,74.06852722167969,74.06852722167969,0,0.0,0
2017-04-19,74.06852722167969,74.06852722167969,74.06852722167969,74.06852722167969,0,0.0,0
2017-04-20,75.51471834365435,75.81763473462483,75.51471834365435,75.65151977539062,400,0.0,0
2017-04-21,75.65151977539062,75.65151977539062,75.65151977539062,75.65151977539062,0,0.0,0
2017-04-24,76.76547241210939,76.76547241210939,76.76547241210939,76.76547241210938,300,0.0,0
2017-04-25,77.19542694091797,77.19542694091797,77.19542694091797,77.19542694091797,300,0.0,0
2017-04-26,77.19542694091797,77.19542694091797,77.19542694091797,77.19542694091797,0,0.0,0
2017-04-27,77.19542415806454,77.2540512084961,77.14656331262604,77.2540512084961,900,0.0,0
2017-04-28,77.2540512084961,77.2540512084961,77.2540512084961,77.2540512084961,0,0.0,0
2017-05-01,77.11726117670847,77.17589569091797,77.11726117670847,77.17589569091797,400,0.0,0
2017-05-02,77.03907915163691,77.03907915163691,77.009765625,77.009765625,200,0.0,0
2017-05-03,77.009765625,77.009765625,77.009765625,77.009765625,0,0.0,0
2017-05-04,76.47233581542969,76.47233581542969,76.47233581542969,76.47233581542969,500,0.0,0
2017-05-05,77.17589569091797,77.17589569091797,77.17589569091797,77.17589569091797,200,0.0,0
2017-05-08,77.17589569091797,77.17589569091797,77.17589569091797,77.17589569091797,0,0.0,0
2017-05-09,77.28336766537535,77.28336766537535,77.02931213378906,77.02931213378906,300,0.0,0
