Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,99750,0,0
2017-02-07,0.38999998569488525,0.38999998569488525,0.3799999952316284,0.3799999952316284,10000,0,0
2017-02-08,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.3799999952316284,5000,0,0
2017-02-09,0.375,0.3799999952316284,0.375,0.3799999952316284,6000,0,0
2017-02-10,0.3700000047683716,0.3700000047683716,0.36500000953674316,0.3700000047683716,30000,0,0
2017-02-13,0.3799999952316284,0.4000000059604645,0.3799999952316284,0.4000000059604645,56905,0,0
2017-02-14,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,25500,0,0
2017-02-15,0.4000000059604645,0.4300000071525574,0.4000000059604645,0.42500001192092896,73334,0,0
2017-02-16,0.4300000071525574,0.4399999976158142,0.41999998688697815,0.4350000023841858,46666,0,0
2017-02-17,0.4449999928474426,0.4449999928474426,0.41999998688697815,0.4449999928474426,45990,0,0
2017-02-21,0.4449999928474426,0.4449999928474426,0.41999998688697815,0.41999998688697815,10800,0,0
2017-02-22,0.4099999964237213,0.41999998688697815,0.4099999964237213,0.41499999165534973,17000,0,0
2017-02-23,0.41999998688697815,0.4350000023841858,0.41499999165534973,0.4350000023841858,81462,0,0
2017-02-24,0.4300000071525574,0.4300000071525574,0.4000000059604645,0.41499999165534973,28200,0,0
2017-02-27,0.41499999165534973,0.41499999165534973,0.41499999165534973,0.41499999165534973,1000,0,0
2017-02-28,0.4099999964237213,0.4099999964237213,0.4050000011920929,0.4050000011920929,5500,0,0
2017-03-01,0.4000000059604645,0.4000000059604645,0.3799999952316284,0.3799999952316284,6975,0,0
2017-03-02,0.38499999046325684,0.38499999046325684,0.36500000953674316,0.36500000953674316,13500,0,0
2017-03-03,0.3700000047683716,0.3700000047683716,0.3050000071525574,0.3050000071525574,117500,0,0
2017-03-06,0.3149999976158142,0.3149999976158142,0.25,0.25999999046325684,334175,0,0
2017-03-07,0.26499998569488525,0.26499998569488525,0.25,0.25,197500,0,0
2017-03-08,0.25,0.3400000035762787,0.25,0.2849999964237213,303315,0,0
2017-03-09,0.3149999976158142,0.3199999928474426,0.30000001192092896,0.30000001192092896,70047,0,0
2017-03-10,0.30000001192092896,0.30000001192092896,0.27000001072883606,0.27000001072883606,190000,0,0
2017-03-13,0.26499998569488525,0.26499998569488525,0.25,0.25,237612,0,0
2017-03-14,0.25,0.25,0.23000000417232513,0.23000000417232513,138442,0,0
2017-03-15,0.25,0.27000001072883606,0.23999999463558197,0.27000001072883606,11500,0,0
2017-03-16,0.25999999046325684,0.25999999046325684,0.25,0.2549999952316284,61000,0,0
2017-03-17,0.24500000476837158,0.27000001072883606,0.23999999463558197,0.27000001072883606,49020,0,0
2017-03-20,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,9000,0,0
2017-03-21,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.27000001072883606,5575,0,0
2017-03-22,0.2800000011920929,0.2849999964237213,0.25,0.27000001072883606,64100,0,0
2017-03-23,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0,0,0
2017-03-24,0.27000001072883606,0.2750000059604645,0.27000001072883606,0.2750000059604645,11000,0,0
2017-03-27,0.2849999964237213,0.2849999964237213,0.25999999046325684,0.2849999964237213,29500,0,0
2017-03-28,0.26499998569488525,0.2750000059604645,0.26499998569488525,0.27000001072883606,39375,0,0
2017-03-29,0.2800000011920929,0.2849999964237213,0.2800000011920929,0.2849999964237213,14000,0,0
2017-03-30,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,33000,0,0
2017-03-31,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.29499998688697815,5000,0,0
2017-04-03,0.30000001192092896,0.30000001192092896,0.2849999964237213,0.30000001192092896,52000,0,0
2017-04-04,0.2849999964237213,0.2849999964237213,0.27000001072883606,0.27000001072883606,18000,0,0
2017-04-05,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,31000,0,0
2017-04-06,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,27500,0,0
2017-04-07,0.27000001072883606,0.27000001072883606,0.23999999463558197,0.25999999046325684,109000,0,0
2017-04-10,0.25999999046325684,0.25999999046325684,0.25,0.25,29316,0,0
2017-04-11,0.25,0.25,0.23999999463558197,0.25,108075,0,0
2017-04-12,0.25,0.25999999046325684,0.25,0.25999999046325684,60500,0,0
2017-04-13,0.24500000476837158,0.24500000476837158,0.23499999940395355,0.24500000476837158,93000,0,0
2017-04-17,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,0,0,0
2017-04-18,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,5000,0,0
2017-04-19,0.25,0.25,0.25,0.25,2430,0,0
2017-04-20,0.25,0.26499998569488525,0.25,0.26499998569488525,82250,0,0
2017-04-21,0.26499998569488525,0.26499998569488525,0.26499998569488525,0.26499998569488525,0,0,0
2017-04-24,0.25999999046325684,0.25999999046325684,0.25,0.25,23500,0,0
2017-04-25,0.25,0.25,0.25,0.25,11000,0,0
2017-04-26,0.23999999463558197,0.23999999463558197,0.20999999344348907,0.23999999463558197,85000,0,0
2017-04-27,0.23999999463558197,0.23999999463558197,0.23499999940395355,0.23499999940395355,1000,0,0
2017-04-28,0.23499999940395355,0.23999999463558197,0.23499999940395355,0.23999999463558197,30283,0,0
2017-05-01,0.25,0.30000001192092896,0.25,0.30000001192092896,49500,0,0
2017-05-02,0.29499998688697815,0.29499998688697815,0.25,0.25,54364,0,0
2017-05-03,0.25999999046325684,0.2849999964237213,0.2549999952316284,0.2849999964237213,22131,0,0
2017-05-04,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,0,0,0
2017-05-05,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,0,0,0
2017-05-08,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,0,0,0
2017-05-09,0.23999999463558197,0.23999999463558197,0.14000000059604645,0.14000000059604645,1471771,0,0
2017-05-10,0.15000000596046448,0.1599999964237213,0.14000000059604645,0.14499999582767487,810500,0,0
2017-05-11,0.1550000011920929,0.16500000655651093,0.14000000059604645,0.1599999964237213,186277,0,0
2017-05-12,0.1599999964237213,0.1599999964237213,0.14499999582767487,0.15000000596046448,552011,0,0
2017-05-15,0.1599999964237213,0.1599999964237213,0.15000000596046448,0.15000000596046448,81600,0,0
2017-05-16,0.15000000596046448,0.17000000178813934,0.15000000596046448,0.1599999964237213,192500,0,0
2017-05-17,0.16500000655651093,0.16500000655651093,0.1599999964237213,0.16500000655651093,144500,0,0
2017-05-18,0.17499999701976776,0.17499999701976776,0.17000000178813934,0.17000000178813934,19500,0,0
2017-05-19,0.1599999964237213,0.16500000655651093,0.15000000596046448,0.1550000011920929,374750,0,0
2017-05-22,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.1550000011920929,0,0,0
2017-05-23,0.16500000655651093,0.17000000178813934,0.16500000655651093,0.17000000178813934,35500,0,0
2017-05-24,0.1599999964237213,0.1599999964237213,0.1550000011920929,0.1550000011920929,13250,0,0
2017-05-25,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.1550000011920929,0,0,0
2017-05-26,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,106800,0,0
2017-05-30,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0,0,0
2017-05-31,0.1550000011920929,0.1550000011920929,0.15000000596046448,0.15000000596046448,9117,0,0
2017-06-01,0.14499999582767487,0.14499999582767487,0.14000000059604645,0.14000000059604645,57500,0,0
2017-06-02,0.13500000536441803,0.13500000536441803,0.12999999523162842,0.12999999523162842,65437,0,0
2017-06-05,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,625,0,0
2017-06-06,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,5000,0,0
2017-06-07,0.13500000536441803,0.15000000596046448,0.12999999523162842,0.15000000596046448,75736,0,0
2017-06-08,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,5090,0,0
2017-06-09,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,18000,0,0
2017-06-12,0.12999999523162842,0.12999999523162842,0.125,0.125,113500,0,0
