Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,2938.659912109375,2938.659912109375,2938.659912109375,2938.659912109375,0,0,0
2017-02-07,2991.449951171875,2991.449951171875,2991.449951171875,2991.449951171875,0,0,0
2017-02-08,2916.669921875,2916.669921875,2916.669921875,2916.669921875,0,0,0
2017-02-09,2925.469970703125,2925.469970703125,2925.469970703125,2925.469970703125,0,0,0
2017-02-10,2925.469970703125,2925.469970703125,2925.469970703125,2925.469970703125,0,0,0
2017-02-13,2925.469970703125,2925.469970703125,2925.469970703125,2925.469970703125,0,0,0
2017-02-14,2938.659912109375,2938.659912109375,2938.659912109375,2938.659912109375,0,0,0
2017-02-15,2912.27001953125,2912.27001953125,2912.27001953125,2912.27001953125,0,0,0
2017-02-16,2969.4599609375,2969.4599609375,2969.4599609375,2969.4599609375,0,0,0
2017-02-17,2969.4599609375,2969.4599609375,2969.4599609375,2969.4599609375,0,0,0
2017-02-21,3061.840087890625,3061.840087890625,3061.840087890625,3061.840087890625,0,0,0
2017-02-22,3035.449951171875,3035.449951171875,3035.449951171875,3035.449951171875,0,0,0
2017-02-23,3022.25,3022.25,3022.25,3022.25,0,0,0
2017-02-24,3070.639892578125,3070.639892578125,3070.639892578125,3070.639892578125,0,0,0
2017-02-27,3070.639892578125,3070.639892578125,3070.639892578125,3070.639892578125,0,0,0
2017-02-28,3123.429931640625,3123.429931640625,3123.429931640625,3123.429931640625,0,0,0
2017-03-01,3127.830078125,3127.830078125,3127.830078125,3127.830078125,0,0,0
2017-03-02,3097.0400390625,3097.0400390625,3097.0400390625,3097.0400390625,0,0,0
2017-03-03,3031.050048828125,3031.050048828125,3031.050048828125,3031.050048828125,0,0,0
2017-03-06,3031.050048828125,3031.050048828125,3031.050048828125,3031.050048828125,0,0,0
2017-03-07,3026.64990234375,3026.64990234375,3026.64990234375,3026.64990234375,0,0,0
2017-03-08,3053.0400390625,3053.0400390625,3053.0400390625,3053.0400390625,0,0,0
2017-03-09,3079.43994140625,3079.43994140625,3079.43994140625,3079.43994140625,0,0,0
2017-03-10,3079.43994140625,3079.43994140625,3079.43994140625,3079.43994140625,0,0,0
2017-03-13,3057.43994140625,3057.43994140625,3057.43994140625,3057.43994140625,0,0,0
2017-03-14,3013.449951171875,3013.449951171875,3013.449951171875,3013.449951171875,0,0,0
2017-03-15,2978.260009765625,2978.260009765625,2978.260009765625,2978.260009765625,0,0,0
2017-03-16,3035.449951171875,3035.449951171875,3035.449951171875,3035.449951171875,0,0,0
2017-03-17,3145.429931640625,3145.429931640625,3145.429931640625,3145.429931640625,0,0,0
2017-03-20,3123.429931640625,3123.429931640625,3123.429931640625,3123.429931640625,0,0,0
2017-03-21,3110.22998046875,3110.22998046875,3110.22998046875,3110.22998046875,0,0,0
2017-03-22,3132.22998046875,3132.22998046875,3132.22998046875,3132.22998046875,0,0,0
2017-03-23,3088.239990234375,3088.239990234375,3088.239990234375,3088.239990234375,0,0,0
2017-03-24,3123.429931640625,3123.429931640625,3123.429931640625,3123.429931640625,0,0,0
2017-03-27,3158.6201171875,3158.6201171875,3158.6201171875,3158.6201171875,0,0,0
2017-03-28,3136.6298828125,3136.6298828125,3136.6298828125,3136.6298828125,0,0,0
2017-03-29,3136.6298828125,3136.6298828125,3136.6298828125,3136.6298828125,0,0,0
2017-03-30,3101.429931640625,3101.429931640625,3101.429931640625,3101.429931640625,0,0,0
2017-03-31,3123.429931640625,3123.429931640625,3123.429931640625,3123.429931640625,0,0,0
2017-04-03,3097.0400390625,3097.0400390625,3097.0400390625,3097.0400390625,0,0,0
2017-04-04,3097.0400390625,3097.0400390625,3097.0400390625,3097.0400390625,0,0,0
2017-04-05,3079.43994140625,3079.43994140625,3079.43994140625,3079.43994140625,0,0,0
2017-04-06,3075.0400390625,3075.0400390625,3075.0400390625,3075.0400390625,0,0,0
2017-04-07,3092.639892578125,3092.639892578125,3092.639892578125,3092.639892578125,0,0,0
2017-04-10,3123.429931640625,3123.429931640625,3123.429931640625,3123.429931640625,0,0,0
2017-04-11,3105.830078125,3105.830078125,3105.830078125,3105.830078125,0,0,0
2017-04-12,3119.030029296875,3119.030029296875,3119.030029296875,3119.030029296875,0,0,0
2017-04-13,3105.830078125,3105.830078125,3105.830078125,3105.830078125,0,0,0
