Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,71.72701917318442,71.81746361145571,70.99107986170455,71.40632629394531,286490,0.0,0
2017-02-07,71.5379056631908,72.03949377948756,71.21721900174974,71.4803466796875,340490,0.0,0
2017-02-08,70.89653493015798,71.47212478621726,70.26337981503384,70.96231842041016,801636,0.0,0
2017-02-09,71.12676748962743,72.3437369075752,70.80608083172429,70.87186431884766,541507,0.0,0
2017-02-10,71.0281039808091,71.65303466469703,70.10716010293181,71.56258392333984,482960,0.0,0
2017-02-13,71.5625581368945,71.92024558390015,70.83073423758556,70.83895874023438,294699,0.0,0
2017-02-14,70.81431171280043,70.83897895432833,69.37533073805449,70.1071548461914,374632,0.0,0
2017-02-15,69.60555267071469,70.85540741957637,68.92306318309662,70.39493560791016,383072,0.0,0
2017-02-16,70.61694898611441,71.35699747089572,70.47716379272741,71.29121398925781,408752,0.0,0
2017-02-17,71.34054590542684,71.55433278409662,70.36203712593868,71.01985931396484,300703,0.0,0
2017-02-21,71.15964409830927,72.51639843273341,71.13497686424913,72.43416595458984,254359,0.0,0
2017-02-22,72.63152536340124,73.49491002965199,72.54107464501429,73.22356414794922,302803,0.0,0
2017-02-23,73.75804483613504,73.77449384477814,72.21217051699293,73.06733703613281,323560,0.0,0
2017-02-24,73.21533826708828,74.67076169050739,72.91931888038305,74.02116394042969,342492,0.0,0
2017-02-27,74.00472600742056,74.42408787803095,73.78271458971997,74.07872772216797,272448,0.0,0
2017-02-28,74.12806222631916,74.67076024244913,73.80737560918375,74.0622787475586,371740,0.0,0
2017-03-01,73.77447346590449,74.43228934036935,72.75485478273696,74.11982727050781,294636,0.0,0
2017-03-02,74.1691789619617,74.49809011231345,73.7087071155443,74.2431869506836,264181,0.0,0
2017-03-03,73.97181866819992,73.97181866819992,72.7796046204691,73.61824035644531,276225,0.0,0
2017-03-06,73.45378959459612,73.51134856414622,72.52461530598528,73.27288818359375,302125,0.0,0
2017-03-07,72.97686225189277,73.38799950401611,72.63150846573875,72.7795181274414,227158,0.0,0
2017-03-08,72.17105113398391,72.28205998039768,70.51416803557545,70.60050964355469,267105,0.0,0
2017-03-09,70.62515914966006,71.80923648489023,70.49359848655496,71.13497161865234,239293,0.0,0
2017-03-10,71.86678955928998,72.54105437024843,71.01162336211844,71.57899475097656,220211,0.0,0
2017-03-13,71.5461194360925,72.81242315668662,71.5461194360925,72.65618896484375,509222,0.0,0
2017-03-14,72.48351828157323,72.74664594270072,71.82569599202536,71.89970397949219,189936,0.0,0
2017-03-15,72.20394044256045,73.56069497185192,72.17104870127032,73.17422485351562,266994,0.0,0
2017-03-16,73.17421429762732,73.27288950726313,72.27456288221423,72.4588394165039,202172,0.0,0
2017-03-17,72.59863223062727,73.26467271374287,72.4012880640482,73.24822998046875,512745,0.0,0
2017-03-20,73.3715744778856,73.8484890375951,72.53285076804485,72.5575180053711,214410,0.0,0
2017-03-21,72.96865622837522,73.18244941018676,72.20394049483608,72.37661743164062,339598,0.0,0
2017-03-22,72.66441064734488,73.60180321509989,71.57078389381152,72.7137451171875,355151,0.0,0
2017-03-23,72.7219780437322,74.02939183366625,72.62330281915938,73.33868408203125,303767,0.0,0
2017-03-24,73.6922522172157,74.21028295892755,72.65618446033463,73.07554626464844,228577,0.0,0
2017-03-27,72.86175731762815,73.26467013999823,71.81746499785595,72.19571685791016,249360,0.0,0
2017-03-28,72.3437285637639,72.3437285637639,71.10209204971446,72.29438781738281,383662,0.0,0
2017-03-29,72.33587574164885,73.33166998095932,72.09107877777276,73.2735824584961,186339,0.8,0
2017-03-30,73.38975269134285,73.77977160133648,72.77983057993829,73.67189025878906,194655,0.0,0
2017-03-31,73.63039992592907,75.09088786127234,73.60549984941942,74.72576904296875,354498,0.0,0
2017-04-03,74.59300599496656,74.71748107334139,73.72998680425073,74.01213073730469,312619,0.0,0
2017-04-04,74.03701364080317,75.2900516057006,73.9457323521048,75.09088897705078,376475,0.0,0
2017-04-05,75.11577849126394,76.24434133244448,74.71754822236663,75.48090362548828,441876,0.0,0
2017-04-06,75.67178926663922,76.41862715075692,75.11995455017191,76.30245208740234,316839,0.0,0
2017-04-07,75.86262508407144,76.75053787464611,75.86262508407144,76.32733154296875,311903,0.0,0
2017-04-10,76.38544024755812,76.6426841280992,75.66348977921446,76.29415893554688,232497,0.0,0
2017-04-11,76.4268977882348,77.14884797379524,76.14476026603232,77.13224792480469,264227,0.0,0
2017-04-12,77.0492838327875,77.11567138140758,76.06179595409043,76.51819610595703,194491,0.0,0
2017-04-13,76.62606559567213,76.78788760790769,76.01199664290357,76.0617904663086,203151,0.0,0
2017-04-17,76.11158887690505,77.46420203839102,76.07590699146722,77.11567687988281,195443,0.0,0
2017-04-18,76.9662857055664,77.44758583105111,76.41859804600166,76.9662857055664,316431,0.0,0
2017-04-19,77.1737600078352,77.90400405990867,76.97460369019065,77.8293228149414,197831,0.0,0
2017-04-20,78.00357005113509,78.24422012272264,77.4517355245563,78.15293884277344,225649,0.0,0
2017-04-21,78.40190456129723,78.40190456129723,77.15301331453489,77.18206024169922,273798,0.0,0
2017-04-24,77.82103104053405,77.83763109521936,75.7464673794788,76.87503051757812,290698,0.0,0
2017-04-25,77.18205926533766,77.63431257152968,76.74225283318283,77.0160903930664,168125,0.0,0
2017-04-26,76.89161747596954,77.41440515032978,76.43521101584686,77.08247375488281,285202,0.0,0
2017-04-27,77.39781042370619,81.02414961427561,77.39781042370619,80.74201202392578,556084,0.0,0
2017-04-28,81.24821912894255,81.81249440073822,80.39349353127658,81.19842529296875,498877,0.0,0
2017-05-01,81.53033450234152,83.19413192470735,80.97435307913472,82.65889739990234,493206,0.0,0
2017-05-02,83.49702444789511,84.7334623793451,81.23159858012984,81.56352996826172,465996,0.0,0
2017-05-03,81.2896869353038,81.45565579661114,79.62173628278725,80.11963653564453,479701,0.0,0
2017-05-04,80.10303632708712,81.43905558543692,78.79191081511848,80.76689910888672,423324,0.0,0
2017-05-05,80.92456544403213,82.13611602783203,80.76690293246597,82.13611602783203,315324,0.0,0
2017-05-08,82.35187210408529,82.41825965649285,81.09884029048604,81.779296875,263829,0.0,0
2017-05-09,81.84566926192642,82.2024944037696,81.26479406872345,81.59672546386719,183628,0.0,0
2017-05-10,82.1693053853141,82.29378045707801,81.10712992425042,81.38097381591797,269352,0.0,0
2017-05-11,81.16521344431148,81.45565737445921,80.11963808761305,80.80009460449219,284157,0.0,0
2017-05-12,80.97436895329353,81.80419440352757,80.60567300816544,81.53865051269531,254583,0.0,0
2017-05-15,81.70459891172798,83.38914327081793,81.63821136775778,83.17339324951172,243192,0.0,0
2017-05-16,83.0987040739577,83.31446042215923,82.10291625790607,82.35186004638672,287102,0.0,0
2017-05-17,81.82908542850632,83.14435796359037,81.82908542850632,82.28549194335938,517135,0.0,0
2017-05-18,82.27717050584472,82.48462680750794,81.33946397044609,82.16099548339844,279121,0.0,0
2017-05-19,82.11950983923467,83.36424777272742,81.81056655270218,82.9991226196289,325918,0.0,0
2017-05-22,83.25638512213705,84.74177336964323,83.23149137274251,84.53431701660156,249667,0.0,0
2017-05-23,84.84964559040567,85.50520840408382,84.74177056957201,84.79985809326172,302199,0.0,0
2017-05-24,84.74177162859131,86.48440369212517,84.74177162859131,85.96990966796875,357956,0.0,0
2017-05-25,86.16075627582323,86.67524387326269,85.51764044795978,86.10266876220703,374758,0.0,0
2017-05-26,86.44289162633196,86.47608539485134,84.80813493037044,85.43050384521484,190029,0.0,0
2017-05-30,85.57159638103231,86.73334686061945,85.40148065685516,86.44290924072266,193719,0.0,0
2017-05-31,86.6420772204256,87.77063399412944,86.59228338890605,87.36402130126953,464342,0.0,0
2017-06-01,87.3723077917158,87.93683616819905,87.04037640096307,87.39720153808594,444221,0.0,0
2017-06-02,88.02789139084456,89.09006702790582,87.43041601223106,88.47599792480469,417892,0.0,0
2017-06-05,88.4676906558121,88.62535951533695,87.05698994038305,87.36402130126953,309512,0.0,0
2017-06-06,87.36402660887343,87.43871419515739,86.79144499460523,86.9989013671875,285105,0.0,0
2017-06-07,86.99890402928503,87.57563884053476,85.64629071784353,87.19806671142578,377421,0.0,0
2017-06-08,87.405523700847,87.87022396695534,86.18567917124632,87.38892364501953,275576,0.0,0
2017-06-09,87.77892509632078,91.77038303053965,87.61296255763828,88.31001281738281,873238,0.0,0
2017-06-12,88.30172245005436,88.48013186930858,85.69606491087053,87.09017181396484,425240,0.0,0
2017-06-13,87.31421915755078,88.06106319443585,87.11506285806963,88.01956939697266,315227,0.0,0
2017-06-14,88.80789618161046,90.5313638228138,88.63363363744051,89.68751525878906,355318,0.0,0
2017-06-15,88.56726441557622,91.13972179316262,88.41789559591945,89.4551773071289,397431,0.0,0
2017-06-16,89.22282514071279,91.08993230993116,89.22282514071279,90.53395080566406,431075,0.0,0
2017-06-19,90.84929753242243,90.98206631881649,89.82860939291241,90.87419128417969,280543,0.0,0
2017-06-20,91.02355139702706,91.40527032652064,90.38458228489017,91.03184509277344,322914,0.0,0
2017-06-21,91.20612560353736,92.89896408671488,90.6750314481279,92.57533264160156,480795,0.0,0
2017-06-22,92.68321556322196,94.2266915570324,92.37617783763469,92.93215942382812,561661,0.0,0
2017-06-23,92.99852736607075,94.01921533931637,91.47165175039522,91.71229553222656,3697469,0.0,0
2017-06-26,91.99443973621148,92.75787754646313,89.81200132286216,90.74140167236328,529489,0.0,0
2017-06-27,90.45097225588837,90.89077872269422,87.68765204274357,87.83702087402344,704647,0.0,0
2017-06-28,87.95419802694494,89.07988560744352,87.41855586293464,88.42288970947266,617407,0.9,0
2017-06-29,88.16341374038808,88.41449874223926,85.1169472190208,86.16312408447266,568285,0.0,0
2017-06-30,85.80323924321219,87.12560833757234,85.72791757364632,86.64855194091797,470474,0.0,0
2017-07-03,86.99171298645763,86.99171298645763,85.30527615314124,85.9957504272461,260814,0.0,0
2017-07-05,86.29705553856088,86.89128335412073,85.47266748818886,85.85347747802734,498749,0.0,0
2017-07-06,85.35967236785656,85.66097185599739,83.32908392371635,83.45144653320312,677141,0.0,0
2017-07-07,83.64394771568905,86.5397649605169,83.42215869676804,86.2635726928711,609210,0.0,0
2017-07-10,86.4728094863357,86.97497319034281,85.98738180547373,86.4393310546875,570182,0.0,0
2017-07-11,86.43095538713881,86.79921173089429,84.76544340713515,85.76140594482422,297502,0.0,0
2017-07-12,86.71552633166344,88.02115328439653,86.58998380497184,87.51898956298828,334400,0.0,0
2017-07-13,87.48551113017997,87.69474654621325,86.7908480164635,87.51898956298828,285770,0.0,0
2017-07-14,88.11320141837278,88.62658412107112,86.93311720607944,87.2176742553711,313620,0.0,0
2017-07-17,87.2176742553711,87.46875926327539,86.23008301516165,87.2176742553711,277925,0.0,0
2017-07-18,86.98333045186355,88.13830742448212,86.81175591167779,87.86212158203125,263587,0.0,0
2017-07-19,87.69472962260149,88.00440027729844,87.00006664294332,87.77005767822266,214735,0.0,0
